ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,sample,strain_names
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",109,0.7206213198849784,2.5302623178040684,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,737,"tags=51%, list=12%, signal=46%",853188/854469/851407/856095/853762/854221/854793/853376/855884/856228/855408/851584/856574/854881/856815/851499/856255/850649/851403/852972/854717/854286/852995/855158/850757/854245/851154/853458/853048/854317/854461/856462/851924/856603/853445/852060/850422/852704/850414/855790/852549/850919/851893/854152/854487/852282/856864/855977/850551/850740/851388/855269/850820/853166/852007/854165,1740,quad
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",94,0.6996615477051108,2.393378357507632,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,1001,"tags=63%, list=17%, signal=53%",854469/851407/853762/853376/856228/855408/853956/851530/850304/856574/854881/856815/851208/856255/851403/856264/852995/853937/854245/853458/855068/854446/854317/855730/853445/852060/850422/852439/852704/850414/855790/852549/850919/856481/853847/856449/854152/854487/854162/852282/856864/850551/850740/852802/855269/850820/853166/851874/853397/856488/854165/853855/856863/850401/855489/850298/852646/854078/856466,1740,quad
GO:0006091,generation of precursor metabolites and energy,228,-0.7254978367977502,-2.323305418623214,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,546,"tags=32%, list=9%, signal=31%",851386/850437/854083/855480/851541/854303/851059/853568/856925/853932/850553/854932/852314/854695/855769/850322/855363/851493/856921/853769/855866/851013/856924/850610/852128/850317/850572/853830/851492/852825/855577/850569/852684/852124/852250/853716/854681/856314/851726/855732/853273/853584/853585/854766/855675/850727/851892/856705/854919/850962/853095/853777/852235/851111/850593/853507/854231/856390/856321/855131/851758/856289/855298/852142/856448/852688/856797/856689/856672/853709/850685/853163/854583/854622,1740,quad
GO:0006310,DNA recombination,250,0.5502311869194325,2.140161057194601,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,1235,"tags=42%, list=20%, signal=35%",853910/851128/850548/853067/856940/855377/851794/851674/853213/855846/851851/851599/852928/856623/856284/851793/851688/856879/850853/854365/853747/855636/852395/851852/854969/854049/856257/851268/854523/851099/852158/851189/850927/851971/852175/856476/856283/853068/851485/853353/851934/851856/856906/850724/853371/853271/851890/850340/851647/855433/854963/853484/852765/854123/854315/850793/855817/855936/855062/856031/854156/855459/852050/851671/854309/856771/851071/855976/851787/855583/850826/854818/852592/850879/851914/851561/856047/850599/851691/852728/855471/851520/851648/852713/855070/854034/854198/854976/853752/852299/854313/854063/853478/853255/854550/855228/855013/854656/852963/851994/852913/854941/854940/856293,1740,quad
GO:0006364,rRNA processing,356,0.5861284919846819,2.3921060435903163,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,1016,"tags=44%, list=17%, signal=39%",853188/854469/851407/856095/853762/856063/854221/856485/854793/853376/850449/855884/856228/855408/853956/851530/853419/850304/851584/856574/854881/855957/856815/851208/851499/856255/850649/851403/853780/855613/852972/856264/856655/854717/851313/854286/852995/855158/853937/850872/850757/853682/850893/854245/851154/853458/852021/855068/854417/855439/853048/856723/854021/850652/854446/856436/854317/856719/855664/854461/853197/851660/855730/856462/850796/851924/856603/854136/854116/853445/855649/852060/850422/851125/856463/855161/852439/856012/855495/854075/851319/852704/851656/850414/855790/855028/854167/852549/853894/852767/850919/856481/855599/851775/851893/855500/856360/856553/852854/855280/852263/850982/853860/853847/856449/854152/850549/854487/854162/852282/856864/855539/855977/850551/850740/851388/856604/852802/853498/855269/856023/850820/850894/853166/851874/852560/853202/853397/853064/852007/856488/855591/854165/853855/853053/854999/855497/856863/855514/852816/851150/854711/853029/851548/850401/852438/851969/855489/855709/850298/856024/852646/854078/856466/850688/854485/9164962,1740,quad
GO:0009060,aerobic respiration,86,-0.8237365838859022,-2.3945314717706427,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,224,"tags=38%, list=4%, signal=37%",851493/853769/855866/851013/850610/851492/852684/852250/853716/854681/851726/855732/853273/855675/853095/853777/852235/851111/850593/853507/856390/856321/851758/855298/852142/856448/852688/856689/856672/853709/850685/854583/854622,1740,quad
GO:0015980,energy derivation by oxidation of organic compounds,161,-0.7625676669391519,-2.352663318209743,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,224,"tags=29%, list=4%, signal=29%",853769/855866/851013/856924/850610/850572/853830/851492/855577/850569/852684/852250/853716/854681/856314/851726/855732/853273/853584/854766/855675/856705/854919/850962/853095/853777/852235/851111/850593/853507/854231/856390/856321/855131/851758/856289/855298/852142/856448/852688/856797/856689/856672/853709/850685/854583/854622,1740,quad
GO:0016072,rRNA metabolic process,373,0.5765877552343964,2.3553789152958067,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,1034,"tags=43%, list=17%, signal=38%",853188/854469/851407/856095/853762/856063/854221/856485/854793/853376/850449/855884/856228/855408/853956/851530/853419/850304/851584/854731/856574/854881/855957/856815/851208/851499/856255/850649/851403/853780/855613/852972/856264/856655/854717/851313/854286/852995/855158/855417/853937/850872/850757/853682/850893/854245/851154/853458/852021/855068/854417/855439/853048/856723/854021/850652/854446/856436/854317/856719/855664/854461/853197/851660/855730/856462/850796/851924/856603/854136/854116/853445/855649/852060/850422/851125/856463/855161/852439/856012/855495/854075/851319/852704/851656/850414/855790/855028/854167/852549/853894/852767/850919/856481/855599/851775/851893/855500/856360/856553/852854/855280/852263/850982/853860/853847/856449/854152/850549/854487/854162/852282/856864/855539/855977/850551/850740/851388/856604/852802/853498/855269/856023/850820/850894/853166/851874/852560/853202/853397/853064/852007/856488/855591/854165/853855/853053/854999/855497/856863/855514/852816/851150/854711/853029/851548/850401/852438/851969/855489/855709/850298/856024/852646/854078/856466/850688/854485/9164962/854034/851196,1740,quad
GO:0022900,electron transport chain,62,-0.8916791302842851,-2.468850127805243,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,135,"tags=47%, list=2%, signal=46%",856921/851492/852825/852684/852124/853716/853273/855675/850727/854919/853095/852235/851111/850593/853507/854231/856390/856321/851758/855298/852142/856448/852688/856689/856672/853709/850685/854583/854622,1740,quad
GO:0030490,maturation of SSU-rRNA,121,0.7153578367551556,2.547986320800605,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,737,"tags=50%, list=12%, signal=44%",853188/854469/851407/856095/853762/854221/854793/853376/855884/856228/855408/851584/856574/854881/856815/851499/856255/850649/851403/852972/854717/854286/852995/855158/850757/854245/851154/853458/853048/854317/854461/856462/851924/856603/854136/853445/852060/850422/852704/850414/855790/855028/854167/852549/850919/851893/854152/854487/852282/856864/855977/850551/850740/851388/855269/850820/853166/852007/855591/854165,1740,quad
GO:0032196,transposition,112,0.7440549529551649,2.6080618785133853,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,582,"tags=48%, list=10%, signal=44%",851127/851128/851853/850547/853066/854366/851269/851795/856285/856258/855434/856624/856880/850854/850548/853067/851600/851794/851674/851851/851675/851599/852928/856623/856284/852929/851793/856879/850853/854365/850339/851852/854969/854049/856257/851268/854523/850927/851850/851971/852175/856283/853068/856906/850724/850340/855433/854522/854963/853484/854315/855817/855062/856559,1740,quad
GO:0032197,"transposition, RNA-mediated",106,0.7627888037453956,2.6861879145457,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,582,"tags=51%, list=10%, signal=47%",851127/851128/851853/850547/853066/854366/851269/851795/856285/856258/855434/856624/856880/850854/850548/853067/851600/851794/851674/851851/851675/851599/852928/856623/856284/852929/851793/856879/850853/854365/850339/851852/854969/854049/856257/851268/854523/850927/851850/851971/852175/856283/853068/856906/850724/850340/855433/854522/854963/853484/854315/855817/855062/856559,1740,quad
GO:0042273,ribosomal large subunit biogenesis,127,0.7008326081390589,2.5248300311268137,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,628,"tags=51%, list=10%, signal=47%",852569/854469/856063/856485/853956/851530/850304/850625/851632/853320/855957/851208/853780/853160/855613/856264/856655/851497/852995/853937/853682/850695/854381/851154/851907/855068/856723/854021/850652/854446/854844/856436/852107/856719/855664/855730/850796/854116/852779/856463/852439/856012/855495/854075/851319/851656/853894/852767/850918/850435/856360/850982/853860/853847/856449/850549/854829/855908/855539/856298/850551/851739/856604/852802/855269,1740,quad
GO:0042274,ribosomal small subunit biogenesis,148,0.712403390897532,2.6519549931178164,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,740,"tags=49%, list=12%, signal=44%",853922/853188/854469/851407/853714/856095/853762/854221/854793/853376/855884/856228/855408/851584/856574/854881/856815/851049/851499/856255/850649/851403/853780/852972/854717/851313/854286/852995/855158/850757/854245/851154/853458/853048/854317/854461/856462/851924/856603/854136/853445/855649/852060/850422/851125/855311/852704/850414/855790/855028/854167/852549/850919/851893/856553/854152/854487/852282/856864/855977/850551/850740/851388/855269/850820/853166/853064/852007/855591/855897/854165/855837,1740,quad
GO:0045333,cellular respiration,109,-0.8021897200482652,-2.3779157540964633,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,224,"tags=32%, list=4%, signal=31%",853769/855866/851013/850610/851492/852684/852250/853716/854681/851726/855732/853273/853584/855675/854919/853095/853777/852235/851111/850593/853507/854231/856390/856321/851758/855298/852142/856448/852688/856689/856672/853709/850685/854583/854622,1740,quad
GO:0046034,ATP metabolic process,94,-0.8698037967979687,-2.549924485327454,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,195,"tags=43%, list=3%, signal=42%",851922/852128/850317/854893/851002/851492/852177/852684/856027/853716/853273/853585/853853/855675/850727/851983/851892/855857/851560/854919/853095/852327/851111/850593/856131/853507/854077/854231/856390/856321/851758/855298/852142/856448/852688/856689/856672/853709/854583/854622,1740,quad
GO:0071103,DNA conformation change,199,0.5949427921078776,2.266417230122878,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,1368,"tags=56%, list=23%, signal=45%",853922/856334/850659/850660/854906/856940/855377/851214/853213/855846/856630/851688/853315/853369/850977/855636/852395/854630/855656/852578/850589/853231/851813/852158/851189/854577/852516/850638/854480/854937/851905/851699/854675/854931/856890/852410/855535/852180/853353/850478/851934/854680/856923/855099/856909/850775/850982/852765/851771/854156/852294/856569/853880/852050/850419/854309/853748/852228/855503/851048/851488/855976/851590/850445/850297/856519/853605/854818/852352/853976/852275/855701/853327/851932/851150/851561/854869/852547/852665/856518/852728/852392/855471/851520/852713/851115/855515/854976/853752/854063/851897/852199/851163/855228/854656/851994/852788/855665/850430/854941/854901/856911/855626/855157/851965/851170/855505/850584/854158/853492/856129/853957,1740,quad
GO:0090305,nucleic acid phosphodiester bond hydrolysis,287,0.5269626665468747,2.0789926038547804,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,743,"tags=36%, list=12%, signal=33%",851128/854469/850548/853067/851407/853762/854221/853376/855884/856228/855408/851794/851674/856574/854881/856815/851499/851851/851599/856255/851403/852928/856623/856284/851793/856879/853937/854245/850853/853458/854365/850977/853747/852395/851852/855439/854969/854317/854049/856257/852838/850589/851268/854523/854461/850927/855730/851971/852175/853445/852060/850422/851699/854075/851319/856283/852704/853068/850414/855790/851485/852549/850919/856481/855241/851856/855500/856906/850724/855099/850340/855280/852263/855433/856449/854152/854487/854963/853484/854162/852282/856864/855817/855936/855062/855605/853174/855965/850551/850740/856569/852802/855459/855269/850820/853166/853606/851874/852560/853806/853397/856519/854165/850826,1740,quad
GO:0090501,RNA phosphodiester bond hydrolysis,198,0.6193526583596096,2.368407147414077,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,700,"tags=43%, list=12%, signal=39%",851128/854469/850548/853067/851407/853762/854221/853376/855884/856228/855408/851794/851674/856574/854881/856815/851499/851851/851599/856255/851403/852928/856623/856284/851793/856879/853937/854245/850853/853458/854365/851852/855439/854969/854317/854049/856257/852838/851268/854523/854461/850927/855730/851971/852175/853445/852060/850422/851319/856283/852704/853068/850414/855790/852549/850919/856481/855500/856906/850724/850340/855280/852263/855433/856449/854152/854487/854963/853484/854162/852282/856864/855817/855062/850551/850740/852802/855269/850820/853166/853606/851874/852560/853806/853397,1740,quad
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",143,0.6836682521747742,2.5071493981642003,1e-10,2.8666666666666667e-9,1.7092731829573935e-9,676,"tags=52%, list=11%, signal=47%",851128/854469/850548/853067/851407/853762/854221/853376/855884/856228/855408/851794/851674/856574/854881/856815/851499/851851/851599/856255/851403/852928/856623/856284/851793/856879/853937/854245/850853/853458/854365/851852/855439/854969/854317/854049/856257/851268/854523/850927/851971/852175/853445/852060/850422/856283/852704/853068/850414/855790/852549/850919/855500/856906/850724/850340/855280/852263/855433/854152/854487/854963/853484/852282/856864/855817/855062/850551/850740/852802/855269/850820/853166/852560,1740,quad
GO:0071824,protein-DNA complex subunit organization,186,0.5588926307669928,2.144359878051573,1.1258356585547095e-10,3.054427616814191e-9,1.8212271679203343e-9,1399,"tags=53%, list=23%, signal=42%",853922/854964/856485/851214/851346/851222/854106/853100/856455/856146/851416/855208/852516/850638/854480/854937/853817/856904/851699/852814/852410/853353/851934/854680/853271/855017/852277/851723/854841/855539/851771/850793/850598/855473/852294/856604/852050/852184/856023/850419/856030/852269/851071/855976/850445/853605/852352/853098/852275/856201/855701/853327/856251/854222/853840/854869/850607/852547/851559/853161/853191/854933/852665/855267/851841/856518/852728/851648/853192/852096/850688/851115/851197/855515/850534/854976/853752/851897/850720/852199/852888/855665/852860/854369/852839/854901/856911/855157/851032/856891/851745/851170/855505/853492/856129/855055/855757/854465,1740,quad
